Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Peru,PER,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,64281494671,68096386330,75411868825,79715281275,86647965050,91005392007,99608169895,1.03119E+11,1.03337E+11,1.08884E+11,1.14187E+11,1.17597E+11,1.19998E+11,1.33045E+11,1.43966E+11,1.44658E+11,1.46832E+11,1.4695E+11,1.41435E+11,1.50223E+11,1.66724E+11,1.71958E+11,1.69524E+11,1.52663E+11,1.57286E+11,1.58422E+11,1.73776E+11,1.93789E+11,1.73944E+11,1.46701E+11,1.46955E+11,1.45818E+11,1.44581E+11,1.51306E+11,1.71507E+11,1.8572E+11,1.89411E+11,2.02331E+11,1.96553E+11,1.9754E+11,2.0171E+11,2.00469E+11,2.11547E+11,2.20915E+11,2.36653E+11,2.5458E+11,2.9165E+11,3.19693E+11,3.40246E+11,3.46692E+11,3.9353E+11,4.31552E+11,4.53259E+11,4.70314E+11,4.7627E+11,4.84179E+11,5.02136E+11,
Peru,PER,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,81.91846,,,,,,,,,,,,87.15063,,,,,,,,,,,87.66985,87.90867,88.69934,89.59081,,,,,93.84173,,93.70795,94.16234,94.17367,
Peru,PER,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,93.1198,,,,,,,,,,,,95.36663,,,,,,,,,,,96.75563,97.12376,97.75713,97.35622,,,,,98.69816,,98.97753,99.00954,98.88349,
Philippines,PHL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.24298,17.56657028,15.17012978,18.18099022,,15.20676041,13.91590977,14.06892967,14.38022041,12.75084972,12.42236042,13.26852989,13.66701984,14.4419899,13.21115971,,,,,,,,
Philippines,PHL,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,8.14383E+11,8.32775E+11,8.45909E+11,9.01066E+11,9.34685E+11,9.74049E+11,1.03424E+12,1.14779E+12,1.21808E+12,1.27954E+12,1.32568E+12,1.37899E+12,1.43187E+12,1.5996E+12,1.63522E+12,1.68253E+12,1.79433E+12,1.90303E+12,2.0044E+12,2.15198E+12,2.18191E+12,2.22786E+12,2.33621E+12,2.33511E+12,2.14291E+12,2.07046E+12,2.13785E+12,2.25197E+12,2.45919E+12,2.55427E+12,2.6018E+12,2.59831E+12,2.58828E+12,2.60773E+12,2.72404E+12,2.85405E+12,3.02071E+12,3.11363E+12,3.25451E+12,3.38518E+12,3.58071E+12,3.65806E+12,3.81621E+12,4.02209E+12,4.25239E+12,4.40423E+12,4.61164E+12,4.88403E+12,5.05011E+12,5.1861E+12,5.55688E+12,5.67299E+12,5.9896E+12,6.47533E+12,6.84563E+12,7.20373E+12,7.61119E+12,
Philippines,PHL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,83.31723,,,,,,,,,,93.5739,,,,93.91597,,,,,,92.60006,,,92.59069,,,,,95.4201,,,,,96.398,,,,
Philippines,PHL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,91.78899,,,,,,,,,,96.57808,,,,96.03677,,,,,,95.08975,,,95.05721,,,,,97.7508,,,,,98.10835,,,,
Poland,POL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.79590988,,11.27880955,10.89190006,11.89871979,11.86071968,11.91849041,11.67253017,12.31606007,12.25104046,12.69519997,11.2919302,11.40635967,11.10286999,11.11258984,11.05587006,11.30628014,11.65736961,11.64978981,,,
Poland,POL,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.78872E+11,6.22693E+11,6.43509E+11,6.75442E+11,7.16088E+11,7.6882E+11,8.10939E+11,8.605E+11,9.05066E+11,9.43815E+11,9.70124E+11,9.82034E+11,9.99659E+11,1.03201E+12,1.09597E+12,1.13829E+12,1.20748E+12,1.30039E+12,1.34776E+12,1.40257E+12,1.4453E+12,1.50822E+12,1.52421E+12,1.55165E+12,1.6158E+12,1.697E+12,1.7537E+12,
Poland,POL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,98.74274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,99.79683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.208469868,8.996930122,9.863360405,10.26243973,11.01051044,10.57794952,10.52330971,10.9102602,11.65087032,12.59257984,,,11.85663033,12.10435963,12.09401035,12.02215004,11.64595032,10.94620991,10.8635397,10.84840965,11.0637598,10.37182999,11.07481003,10.4265604,10.23923016,10.19303036,10.56847954,9.888010025,,,
Portugal,PRT,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,28957776056,30697547568,32689988609,34921581245,36801347940,39417856093,40572872800,43489264321,48968173895,50422940277,56581126902,60536287477,65587765248,73021294042,73948402716,69881517604,74435662564,78778111792,81099720265,85045250375,88588739668,89728007906,91682239332,91100333511,88832613181,91614051756,96788518472,1.03016E+11,1.10702E+11,1.17863E+11,1.2279E+11,1.2876E+11,1.31221E+11,1.2867E+11,1.3032E+11,1.36313E+11,1.4036E+11,1.46769E+11,1.54764E+11,1.61185E+11,1.66205E+11,1.69528E+11,1.715E+11,1.69904E+11,1.72781E+11,1.73573E+11,1.76441E+11,1.81085E+11,1.80183E+11,1.77243E+11,1.7993E+11,1.755E+11,1.68665E+11,1.67777E+11,1.70048E+11,1.75484E+11,1.79001E+11,
Portugal,PRT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,79.43561,,,,,,,,,,87.94785,,,,,,,,,,,,,,,,,,,,94.47705,,,,,,
Portugal,PRT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,97.94135,,,,,,,,,,99.19949,,,,,,,,,,,,,,,,,,,,99.43512,,,,,,
Puerto Rico,PRI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.58274078,,,,
Puerto Rico,PRI,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,4496753060,4792578290,5244960080,5365282649,4995163905,5268047978,5948682990,6344937602,6974266770,7218147862,7358405887,7500916576,7330974268,7901014511,8315840701,8785277891,9518178341,10108736869,10599385494,11115602247,11148287053,11578700112,11859943486,12377950180,13090860118,13474702376,13835036609,15445780980,15918595953,16397036167,18546320349,19149921229,19195465936,20242563902,21195111175,21682263297,21192907083,21083807651,21229375684,21216787889,21158424653,20703640100,20669156592,,,,
Puerto Rico,PRI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,86.74606,,,,,,,,,,89.6225,,,,,,,,,,,,,,,,,,,,91.96523,,,,,,,
Puerto Rico,PRI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,93.74586,,,,,,,,,,93.16688,,,,,,,,,,,,,,,,,,,,98.83418,,,,,,,
Qatar,QAT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.843699932,9.526630402,9.676050186,10.55130959,12.00745964,10.70005989,12.05313015,13.74475956,9.308199883,8.62677002,15.05552006,14.83565044,13.81727028,13.10684967,12.30603027,13.14710045,12.74314976,,,
Qatar,QAT,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87666185583,87979549299,88651286899,1.33752E+11,1.60197E+11,1.96133E+11,2.66555E+11,3.27097E+11,4.32246E+11,3.97586E+11,4.96825E+11,6.46415E+11,6.89203E+11,7.23369E+11,7.24423E+11,5.81097E+11,,
Qatar,QAT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,75.63504,,,,,,,,,,,83.26216,,,,,,,88.96239,,,93.08274,93.98973,94.72429,96.28374,96.40687,96.67859,97.47785,97.74669,,,
Qatar,QAT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,89.54293,,,,,,,,,,,94.79075,,,,,,,95.92071,,,99.0601,95.68699,97.75925,96.82016,97.87751,99.06457,98.96033,98.71272,,,
Romania,ROU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.72865009,,,,8.187580109,9.848819733,10.92234993,11.13906002,9.843310356,10.83668041,,12.00496006,,11.02128983,9.129130363,8.33493042,8.435790062,,9.235719681,,,
Romania,ROU,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44351E+11,2.14749E+11,1.95431E+11,1.98436E+11,2.05215E+11,2.16521E+11,2.23218E+11,2.12424E+11,2.09579E+11,2.08595E+11,2.14108E+11,2.25802E+11,2.37932E+11,2.52065E+11,2.76106E+11,2.90489E+11,3.20004E+11,3.5397E+11,3.8606E+11,3.6069E+11,3.63341E+11,3.73207E+11,3.73699E+11,3.94174E+11,4.11668E+11,4.34865E+11,4.58608E+11,
Romania,ROU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.70998,,,,,,,,,,97.29759,,,,,,,,,98.60429,,,,,,
Romania,ROU,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.10746,,,,,,,,,,97.76149,,,,,,,,,98.99569,,,,,,
Russian Federation,RUS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.951849937,9.213359833,10.58384037,10.53168964,11.17591,11.95057011,12.42580032,,11.95923042,,,,11.14675999,,,,,
Russian Federation,RUS,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.93398E+13,4.65698E+13,4.089E+13,3.65871E+13,3.08979E+13,2.91582E+13,2.79395E+13,2.81395E+13,2.61406E+13,2.7491E+13,3.15877E+13,3.29438E+13,3.41552E+13,3.67914E+13,4.03743E+13,4.43585E+13,4.92532E+13,5.39909E+13,5.91225E+13,4.9892E+13,5.42399E+13,6.02825E+13,6.29013E+13,6.29728E+13,6.2681E+13,5.66856E+13,5.42047E+13,
Russian Federation,RUS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.98605,,,,,,,,,,,,,99.44097,,,,,,,,99.68427,,,,,,,
Russian Federation,RUS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7196,,,,,,,,,,,,,99.7246,,,,,,,,99.7096,,,,,,,
Rwanda,RWA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.90942001,21.09613991,26.6995697,,,,,,18.77495956,15.59088039,,17.37575912,15.3847599,15.92068005,16.59671021,,12.48764038,,
Rwanda,RWA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,6.68471E+11,6.41832E+11,7.19886E+11,6.5648E+11,5.63076E+11,6.02346E+11,6.46352E+11,6.92825E+11,7.45857E+11,8.30905E+11,8.69502E+11,8.8385E+11,8.83363E+11,8.99928E+11,9.10511E+11,9.01709E+11,1.05761E+12,1.12421E+12,1.19497E+12,1.33485E+12,1.4458E+12,1.51627E+12,1.56655E+12,1.68756E+12,1.60982E+12,1.63229E+12,1.75139E+12,1.68141E+12,1.80488E+12,1.78883E+12,1.74651E+12,1.75574E+12,1.85476E+12,1.7215E+12,8.64909E+11,1.18117E+12,1.3198E+12,1.52425E+12,1.64598E+12,1.70935E+12,1.87984E+12,2.0262E+12,2.27341E+12,2.29372E+12,2.48E+12,2.71809E+12,3.07415E+12,3.31617E+12,3.54059E+12,3.81833E+12,4.07522E+12,4.42303E+12,4.794E+12,5.02124E+12,5.466E+12,5.99645E+12,6.41935E+12,
Rwanda,RWA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,38.24343,,,,,,,,,,,,,57.85349,,,,,,,,,64.8886,,,,,,,,,,65.85227,,68.33103,,,,,
Rwanda,RWA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,52.26193,,,,,,,,,,,,,74.89654,,,,,,,,,77.62033,,,,,,,,,,77.34463,,82.33075,,,,,
Samoa,WSM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.41716957,10.4612999,12.77033043,12.79380035,,,,,,16.06422997,,,,,,,,,
Samoa,WSM,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938083013.4,1000687343,1072526248,1079427267,1103119412,1127227394,1205217829,1288857212,1344845100,,1470578936,1531703482,,,,,,,,,,,,
Samoa,WSM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.94433,,,,,,,,,,,,,,,,,,,,98.97326,,,,,,
Samoa,WSM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.04444,,,,,,,,,,,,,,,,,,,,99.23566,,,,,,
San Marino,SMR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.78129005,10.64035988,,,,,,
San Marino,SMR,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.42828989,6.689089775,5.849909782,12.12648964,9.692029953,16.65969086,18.24332047,20.55949974,19.32358932,,13.7196703,18.82662964,12.32260036,,,
Sao Tome and Principe,STP,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,57.32426,,,,,,,,,,73.24242,,,,,,,,,,84.90851,,,,,,,69.53639,,,,90.1431,,,,,
Sao Tome and Principe,STP,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,82.39922,,,,,,,,,,93.84996,,,,,,,,,,95.41546,,,,,,,80.20316,,,,96.7384,,,,,
Saudi Arabia,SAU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.71302032,14.72169018,14.57367039,16.81303024,16.84456062,15.25230026,12.29582024,23.9824295,23.32939911,17.83658981,20.89613914,21.29412079,21.45521927,20.18865967,19.29228973,21.60387039,,19.25741959,,,,,,,,,
Saudi Arabia,SAU,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.55533E+11,9.22711E+11,9.83485E+11,1.07371E+12,1.24974E+12,1.5057E+12,1.67047E+12,1.7621E+12,2.0676E+12,1.70911E+12,1.98078E+12,2.40642E+12,2.55503E+12,2.53476E+12,2.48348E+12,2.1535E+12,2.11957E+12,
Saudi Arabia,SAU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.82165,,,,,,,,79.35094,,,,82.85774,,,,,,,,,94.42634,,,,
Saudi Arabia,SAU,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.85561,,,,,,,,95.91316,,,,95.84969,,,,,,,,,99.22177,,,,
Senegal,SEN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.73254013,16.82036018,17.61849022,15.72974014,16.72192001,16.11750984,16.96224976,21.77096939,17.95463943,,19.22613907,23.30044937,24.04635048,21.08696938,20.79524994,25.74234962,24.76247025,,,
Senegal,SEN,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.42333E+12,1.47558E+12,1.44694E+12,1.49483E+12,1.55068E+12,1.53949E+12,1.55858E+12,1.5356E+12,1.49665E+12,1.3593E+12,1.54245E+12,1.542E+12,1.62923E+12,1.52278E+12,1.63922E+12,1.75658E+12,1.85265E+12,1.85388E+12,1.8031E+12,1.90791E+12,1.8268E+12,1.89608E+12,1.97702E+12,1.81469E+12,1.98294E+12,2.15072E+12,2.25597E+12,2.37429E+12,2.38374E+12,2.40477E+12,2.46824E+12,2.52489E+12,2.57582E+12,2.6129E+12,2.4431E+12,2.596E+12,2.66537E+12,2.79388E+12,2.94726E+12,3.16681E+12,3.25808E+12,3.42166E+12,3.40965E+12,3.62047E+12,3.76741E+12,3.99813E+12,4.081E+12,4.30954E+12,4.39443E+12,4.56136E+12,4.68718E+12,4.71971E+12,4.89785E+12,5.09625E+12,5.33122E+12,5.75328E+12,6.19046E+12,
Senegal,SEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.86885,,,,,,,,,,,,,,39.27525,,,,41.89115,,,49.69513,,52.05196,,42.8175,,,,
Senegal,SEN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8661,,,,,,,,,,,,,,49.12449,,,,50.85166,,,65.01491,,66.03274,,55.89594,,,,
Serbia,SRB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.39356041,10.83845997,10.93677044,10.5135498,10.60352039,9.599229813,,9.101610184,,,
Serbia,SRB,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84335E+12,1.87531E+12,1.99627E+12,2.0438E+12,1.82233E+12,1.96235E+12,2.06802E+12,2.19659E+12,2.30633E+12,2.50806E+12,2.67425E+12,2.81055E+12,2.96747E+12,3.14678E+12,3.05573E+12,3.06721E+12,3.14071E+12,3.11678E+12,3.20113E+12,3.15554E+12,3.22508E+12,3.3675E+12,
Serbia,SRB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.96241,,,,,98.84151,
Serbia,SRB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.30869,,,,,99.71982,
Seychelles,SYC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,26.99180984,22.83296013,19.51612091,,18.25662994,19.83613014,,,,,14.97165966,11.91291046,15.13588047,,9.872570038,9.373760223,,,9.220159531,12.04319954,,,10.95452023,,,,,10.38640976,,,,,,
Seychelles,SYC,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,2198897948,1780093228,1869734333,1925883508,1878274770,2278521268,2216225591,2568386615,2756524868,2805459655,2812876779,3200744097,3365228910,3929110759,3944503764,4964857705,5177444350,5101494860,4768957813,,,5610323700,,,,,,,,,,,
Seychelles,SYC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.22922,,,,,,,87.81115,,,,,,,,91.83646,,,,,,,,93.95423,,,,,,,
Seychelles,SYC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.64999,,,,,,,98.81331,,,,,,,,99.06477,,,,,,,,98.97134,,,,,,,
Sierra Leone,SLE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.73130035,17.9708004,17.70318985,17.31936073,17.1487999,15.50660992,,19.75021935,14.93089962,15.89645958,12.8019104,12.41145992,14.12596035,15.20230961,15.09173965,,,
Sierra Leone,SLE,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,2.98229E+12,2.86646E+12,3.50056E+12,3.78401E+12,3.60311E+12,3.52235E+12,3.91966E+12,3.9309E+12,3.68432E+12,3.62773E+12,3.77413E+12,4.27131E+12,4.5545E+12,4.51156E+12,4.55387E+12,4.76485E+12,4.55128E+12,4.79643E+12,4.59687E+12,4.55875E+12,5.24321E+12,5.2922E+12,5.08959E+12,4.92845E+12,5.03023E+12,4.00077E+12,4.04858E+12,4.22203E+12,3.79694E+12,3.80361E+12,3.55931E+12,3.62726E+12,3.5388E+12,3.7315E+12,3.41092E+12,4.26713E+12,4.68059E+12,5.0513E+12,5.29961E+12,5.58353E+12,5.9472E+12,6.30947E+12,6.70809E+12,7.16249E+12,7.53009E+12,8.69155E+12,9.66882E+12,8.54263E+12,7.96497E+12,8.73693E+12,
Sierra Leone,SLE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.82679,,,,,,,,,32.42617,,,,
Sierra Leone,SLE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.92761,,,,,,,,,57.02213,,,,
Singapore,SGP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2845993,19.46945,18.1828804,21.80652046,20.30520058,19.81694984,19.74931908,20.01840973,19.94285965,17.19886971,17.1686306,19.89241028,21.16143036,19.95866013,,,,
Singapore,SGP,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,7533358728,8154911060,8736709304,9606374977,9262885606,9964070295,11044729620,12410135288,14085658330,16010446974,18242012303,20448926261,23294227165,25901538243,27205814938,28179081030,30361028251,32562056712,35424138413,38069092324,41323051931,45623496723,49662247998,54359196978,58879344964,58349687946,58744865763,64598055564,71919466596,80059584645,88869156980,95872922164,1.02666E+11,1.1405E+11,1.29681E+11,1.38229E+11,1.50245E+11,1.63242E+11,1.60176E+11,1.63308E+11,1.82213E+11,1.78335E+11,1.83859E+11,1.93722E+11,2.16668E+11,2.34075E+11,2.53517E+11,2.79637E+11,2.79143E+11,2.79662E+11,3.22361E+11,3.34612E+11,3.43849E+11,3.58735E+11,3.74438E+11,4.00518E+11,4.02433E+11,
Singapore,SGP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,82.90605,,,,,,,,,,89.096,,,,,,,,,,92.5494,,,,,,,,,,95.85733,96.18608,96.36979,96.54808,96.71666,96.82549,97.04959,
Singapore,SGP,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,96.28812,,,,,,,,,,98.9667,,,,,,,,,,99.5046,,,,,,,,,,99.75182,99.8872,99.89494,99.89861,99.90047,99.7849,99.92658,
Sint Maarten (Dutch part),SXM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.586700439,8.527830124,,8.593270302,7.442820072,8.87773037,9.417570114,10.56774044,10.86330986,9.537940025,9.656700134,9.79349041,9.643950462,9.157429695,9.834529877,9.81058979,9.683930397,9.941519737,10.16012001,,,
Slovak Republic,SVK,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32823336661,32895953514,34840466647,37040014883,38599637671,41505564448,42504215654,42211907541,43471196498,44770642007,46821414852,49457806766,52232057840,55830142492,60200093425,66159914527,68955217794,64600416786,67577288000,68725744062,69044869551,69683714576,71600851857,74148671495,76266815467,
